Date;Hour;Temperature(°C);Humidity(%);Wind speed (m/s);Visibility (10m);Dew point temperature(°C);Solar Radiation (MJ/m2);Rainfall(mm);Snowfall (cm);Seasons;Holiday;Functioning Day;Rented Bike Count
29.08.2018;4;246;86;4;1968;22;0;0;0;Summer;No Holiday;Yes;128
29.08.2018;5;246;87;36;1966;222;0;0;0;Summer;No Holiday;Yes;109
29.08.2018;6;247;85;38;2000;22;0;0;0;Summer;No Holiday;Yes;346
29.08.2018;7;25;85;3;2000;222;2;0;0;Summer;No Holiday;Yes;862
29.08.2018;8;253;83;34;1982;221;14;0;0;Summer;No Holiday;Yes;1595
29.08.2018;9;258;79;27;1963;218;3;0;0;Summer;No Holiday;Yes;867
29.08.2018;10;264;78;27;2000;222;44;0;0;Summer;No Holiday;Yes;642
29.08.2018;11;269;74;32;2000;218;45;0;0;Summer;No Holiday;Yes;671
29.08.2018;12;274;72;42;1989;218;54;0;0;Summer;No Holiday;Yes;648
29.08.2018;13;271;75;37;1972;222;28;0;0;Summer;No Holiday;Yes;540
29.08.2018;14;268;77;35;1965;224;11;0;0;Summer;No Holiday;Yes;490
29.08.2018;15;269;77;25;1937;225;26;0;0;Summer;No Holiday;Yes;583
29.08.2018;16;27;76;38;1875;223;21;0;0;Summer;No Holiday;Yes;193
29.08.2018;17;246;93;9;1451;233;0;15;0;Summer;No Holiday;Yes;160
29.08.2018;18;239;96;2;991;232;0;15;0;Summer;No Holiday;Yes;57
29.08.2018;19;235;97;3;323;229;0;65;0;Summer;No Holiday;Yes;24
29.08.2018;20;234;98;6;70;23;0;21;0;Summer;No Holiday;Yes;19
29.08.2018;21;237;98;6;410;233;0;55;0;Summer;No Holiday;Yes;22
29.08.2018;22;243;97;21;1028;237;0;45;0;Summer;No Holiday;Yes;74
29.08.2018;23;242;94;9;1808;231;0;1;0;Summer;No Holiday;Yes;198
30.08.2018;0;247;94;28;1270;236;0;0;0;Summer;No Holiday;Yes;214
30.08.2018;1;249;92;22;1125;235;0;5;0;Summer;No Holiday;Yes;99
30.08.2018;2;247;96;1;337;24;0;65;0;Summer;No Holiday;Yes;80
30.08.2018;3;241;97;25;1989;235;0;15;0;Summer;No Holiday;Yes;81
30.08.2018;4;239;96;4;1797;232;0;0;0;Summer;No Holiday;Yes;42
30.08.2018;5;24;97;9;1347;234;0;5;0;Summer;No Holiday;Yes;73
30.08.2018;6;242;96;16;1206;235;0;0;0;Summer;No Holiday;Yes;285
30.08.2018;7;243;96;14;1025;236;4;0;0;Summer;No Holiday;Yes;771
30.08.2018;8;246;96;1;883;239;19;0;0;Summer;No Holiday;Yes;1330
30.08.2018;9;25;92;11;782;236;39;0;0;Summer;No Holiday;Yes;846
30.08.2018;10;261;81;15;860;225;105;0;0;Summer;No Holiday;Yes;589
30.08.2018;11;262;82;26;834;228;59;0;0;Summer;No Holiday;Yes;716
30.08.2018;12;27;74;25;915;219;94;0;0;Summer;No Holiday;Yes;768
30.08.2018;13;282;66;22;1006;212;181;0;0;Summer;No Holiday;Yes;865
30.08.2018;14;275;66;28;989;205;76;0;0;Summer;No Holiday;Yes;837
30.08.2018;15;272;69;35;963;21;95;0;0;Summer;No Holiday;Yes;982
30.08.2018;16;276;68;21;1038;211;146;0;0;Summer;No Holiday;Yes;1142
30.08.2018;17;268;73;26;916;215;37;0;0;Summer;No Holiday;Yes;1473
30.08.2018;18;261;72;24;1066;206;19;0;0;Summer;No Holiday;Yes;1887
30.08.2018;19;251;74;21;1105;201;0;5;0;Summer;No Holiday;Yes;1707
30.08.2018;20;249;70;12;1377;19;0;0;0;Summer;No Holiday;Yes;1685
30.08.2018;21;248;72;14;1298;194;0;0;0;Summer;No Holiday;Yes;1732
30.08.2018;22;246;71;15;1319;189;0;0;0;Summer;No Holiday;Yes;1582
30.08.2018;23;243;71;8;1549;186;0;0;0;Summer;No Holiday;Yes;1173
31.08.2018;0;239;75;17;1192;191;0;0;0;Summer;No Holiday;Yes;861
31.08.2018;1;237;77;11;1099;194;0;0;0;Summer;No Holiday;Yes;652
31.08.2018;2;234;79;4;1045;195;0;0;0;Summer;No Holiday;Yes;381
31.08.2018;3;233;81;17;1068;198;0;0;0;Summer;No Holiday;Yes;297
31.08.2018;4;232;83;16;1102;201;0;0;0;Summer;No Holiday;Yes;170
31.08.2018;5;231;84;5;1022;202;0;0;0;Summer;No Holiday;Yes;217
31.08.2018;6;229;83;0;1239;198;0;0;0;Summer;No Holiday;Yes;436
31.08.2018;7;229;83;6;1127;198;1;0;0;Summer;No Holiday;Yes;828
31.08.2018;8;231;80;2;1066;194;27;1;0;Summer;No Holiday;Yes;1686
31.08.2018;9;241;69;9;1662;18;76;0;0;Summer;No Holiday;Yes;1049
31.08.2018;10;255;53;23;1843;152;181;0;0;Summer;No Holiday;Yes;794
31.08.2018;11;267;51;27;1925;157;265;0;0;Summer;No Holiday;Yes;868
31.08.2018;12;278;47;29;1905;154;299;0;0;Summer;No Holiday;Yes;982
31.08.2018;13;287;46;26;1815;159;31;0;0;Summer;No Holiday;Yes;965
31.08.2018;14;293;41;19;1928;146;3;0;0;Summer;No Holiday;Yes;987
31.08.2018;15;303;41;25;1864;155;272;0;0;Summer;No Holiday;Yes;1119
31.08.2018;16;297;51;3;2000;184;227;0;0;Summer;No Holiday;Yes;1404
31.08.2018;17;291;49;28;1969;172;157;0;0;Summer;No Holiday;Yes;1869
31.08.2018;18;284;57;24;2000;19;84;0;0;Summer;No Holiday;Yes;2836
31.08.2018;19;265;69;23;2000;203;18;0;0;Summer;No Holiday;Yes;2372
31.08.2018;20;254;74;16;2000;204;0;0;0;Summer;No Holiday;Yes;1995
31.08.2018;21;245;78;12;2000;204;0;0;0;Summer;No Holiday;Yes;1931
31.08.2018;22;241;80;9;1852;204;0;0;0;Summer;No Holiday;Yes;1789
31.08.2018;23;238;81;6;1893;203;0;0;0;Summer;No Holiday;Yes;1329
1.09.2018;0;232;83;5;1887;201;0;0;0;Autumn;No Holiday;Yes;1075
1.09.2018;1;227;83;1;1940;196;0;0;0;Autumn;No Holiday;Yes;975
1.09.2018;2;22;86;4;1703;195;0;0;0;Autumn;No Holiday;Yes;785
1.09.2018;3;216;87;3;1579;193;0;0;0;Autumn;No Holiday;Yes;514
1.09.2018;4;212;88;9;1183;191;0;0;0;Autumn;No Holiday;Yes;338
1.09.2018;5;211;87;6;1116;188;0;0;0;Autumn;No Holiday;Yes;260
1.09.2018;6;209;87;7;1198;186;0;0;0;Autumn;No Holiday;Yes;362
1.09.2018;7;211;81;1;1738;177;14;0;0;Autumn;No Holiday;Yes;511
1.09.2018;8;223;64;17;2000;151;75;0;0;Autumn;No Holiday;Yes;812
1.09.2018;9;241;56;21;1956;147;146;0;0;Autumn;No Holiday;Yes;925
1.09.2018;10;26;54;15;2000;159;213;0;0;Autumn;No Holiday;Yes;861
1.09.2018;11;276;47;12;2000;152;263;0;0;Autumn;No Holiday;Yes;981
1.09.2018;12;289;46;16;1966;161;296;0;0;Autumn;No Holiday;Yes;1086
1.09.2018;13;294;48;19;1942;172;288;0;0;Autumn;No Holiday;Yes;1303
1.09.2018;14;297;42;14;2000;154;237;0;0;Autumn;No Holiday;Yes;1371
1.09.2018;15;30;45;9;2000;167;21;0;0;Autumn;No Holiday;Yes;1480
1.09.2018;16;305;41;14;1930;157;195;0;0;Autumn;No Holiday;Yes;1678
1.09.2018;17;296;42;13;2000;153;98;0;0;Autumn;No Holiday;Yes;1845
1.09.2018;18;288;46;13;2000;16;58;0;0;Autumn;No Holiday;Yes;1892
1.09.2018;19;278;48;11;2000;157;8;0;0;Autumn;No Holiday;Yes;1891
1.09.2018;20;269;49;21;2000;152;0;0;0;Autumn;No Holiday;Yes;1440
1.09.2018;21;26;52;14;2000;153;0;0;0;Autumn;No Holiday;Yes;1110
1.09.2018;22;251;53;2;2000;148;0;0;0;Autumn;No Holiday;Yes;992
1.09.2018;23;244;54;16;2000;144;0;0;0;Autumn;No Holiday;Yes;1523
2.09.2018;0;235;56;15;2000;142;0;0;0;Autumn;No Holiday;Yes;1336
2.09.2018;1;228;59;15;2000;143;0;0;0;Autumn;No Holiday;Yes;930
2.09.2018;2;22;60;12;2000;138;0;0;0;Autumn;No Holiday;Yes;610
2.09.2018;3;215;61;13;2000;136;0;0;0;Autumn;No Holiday;Yes;440
2.09.2018;4;211;62;18;2000;135;0;0;0;Autumn;No Holiday;Yes;255
2.09.2018;5;206;65;11;2000;137;0;0;0;Autumn;No Holiday;Yes;179
2.09.2018;6;202;66;1;2000;136;0;0;0;Autumn;No Holiday;Yes;249
2.09.2018;7;202;65;14;2000;134;16;0;0;Autumn;No Holiday;Yes;388
2.09.2018;8;213;57;13;2000;124;81;0;0;Autumn;No Holiday;Yes;576
2.09.2018;9;234;52;13;1997;129;153;0;0;Autumn;No Holiday;Yes;721
2.09.2018;10;25;47;15;2000;128;217;0;0;Autumn;No Holiday;Yes;802
2.09.2018;11;265;44;14;1958;132;262;0;0;Autumn;No Holiday;Yes;940
2.09.2018;12;275;43;14;1959;137;275;0;0;Autumn;No Holiday;Yes;1075
2.09.2018;13;285;42;17;1990;143;294;0;0;Autumn;No Holiday;Yes;1254
2.09.2018;14;291;43;14;2000;152;239;0;0;Autumn;No Holiday;Yes;1395
2.09.2018;15;293;43;15;1958;154;24;0;0;Autumn;No Holiday;Yes;1550
2.09.2018;16;293;44;14;1997;157;132;0;0;Autumn;No Holiday;Yes;1853
2.09.2018;17;288;47;2;1998;163;1;0;0;Autumn;No Holiday;Yes;2069
2.09.2018;18;279;52;17;2000;171;2;0;0;Autumn;No Holiday;Yes;2118
2.09.2018;19;273;54;15;2000;171;5;0;0;Autumn;No Holiday;Yes;1986
2.09.2018;20;269;56;16;2000;173;0;0;0;Autumn;No Holiday;Yes;1838
2.09.2018;21;262;62;23;2000;183;0;0;0;Autumn;No Holiday;Yes;1759
2.09.2018;22;257;64;11;2000;183;0;0;0;Autumn;No Holiday;Yes;1511
2.09.2018;23;251;65;22;2000;18;0;0;0;Autumn;No Holiday;Yes;1047
3.09.2018;0;247;67;12;2000;181;0;0;0;Autumn;No Holiday;Yes;763
3.09.2018;1;245;68;5;2000;181;0;0;0;Autumn;No Holiday;Yes;524
3.09.2018;2;243;68;1;2000;18;0;0;0;Autumn;No Holiday;Yes;321
3.09.2018;3;242;70;3;2000;183;0;0;0;Autumn;No Holiday;Yes;211
3.09.2018;4;24;70;12;2000;181;0;0;0;Autumn;No Holiday;Yes;153
3.09.2018;5;239;70;15;2000;18;0;0;0;Autumn;No Holiday;Yes;264
3.09.2018;6;238;71;12;2000;182;0;0;0;Autumn;No Holiday;Yes;656
3.09.2018;7;239;71;4;2000;183;2;0;0;Autumn;No Holiday;Yes;1287
3.09.2018;8;242;70;14;2000;183;16;0;0;Autumn;No Holiday;Yes;1580
3.09.2018;9;236;86;12;336;211;14;2;0;Autumn;No Holiday;Yes;719
3.09.2018;10;233;89;7;1716;213;2;5;0;Autumn;No Holiday;Yes;434
3.09.2018;11;237;86;6;1798;212;31;0;0;Autumn;No Holiday;Yes;443
3.09.2018;12;239;83;11;1901;208;27;0;0;Autumn;No Holiday;Yes;673
3.09.2018;13;249;78;15;1910;207;72;0;0;Autumn;No Holiday;Yes;731
3.09.2018;14;256;77;8;1930;212;78;0;0;Autumn;No Holiday;Yes;532
3.09.2018;15;257;81;7;1825;221;43;0;0;Autumn;No Holiday;Yes;137
3.09.2018;16;255;91;13;403;239;23;35;0;Autumn;No Holiday;Yes;39
3.09.2018;17;227;96;49;452;22;7;13;0;Autumn;No Holiday;Yes;23
3.09.2018;18;219;97;18;757;213;2;13;0;Autumn;No Holiday;Yes;113
3.09.2018;19;217;97;2;1154;211;1;1;0;Autumn;No Holiday;Yes;73
3.09.2018;20;215;97;3;2000;209;0;5;0;Autumn;No Holiday;Yes;151
3.09.2018;21;216;97;5;646;21;0;5;0;Autumn;No Holiday;Yes;110
3.09.2018;22;217;97;4;440;211;0;5;0;Autumn;No Holiday;Yes;379
3.09.2018;23;217;97;8;838;211;0;0;0;Autumn;No Holiday;Yes;486
4.09.2018;0;214;97;1;404;208;0;0;0;Autumn;No Holiday;Yes;500
4.09.2018;1;213;97;11;570;207;0;0;0;Autumn;No Holiday;Yes;486
4.09.2018;2;209;96;4;970;202;0;0;0;Autumn;No Holiday;Yes;324
4.09.2018;3;206;97;2;500;201;0;0;0;Autumn;No Holiday;Yes;223
4.09.2018;4;204;97;27;704;199;0;0;0;Autumn;No Holiday;Yes;186
4.09.2018;5;202;97;12;528;197;0;0;0;Autumn;No Holiday;Yes;219
4.09.2018;6;20;97;0;647;195;0;0;0;Autumn;No Holiday;Yes;602
4.09.2018;7;201;97;19;443;196;3;0;0;Autumn;No Holiday;Yes;1289
4.09.2018;8;205;90;19;490;187;53;0;0;Autumn;No Holiday;Yes;2059
4.09.2018;9;216;81;23;1669;181;12;0;0;Autumn;No Holiday;Yes;1083
4.09.2018;10;231;73;31;2000;179;224;0;0;Autumn;No Holiday;Yes;822
4.09.2018;11;245;64;27;2000;172;27;0;0;Autumn;No Holiday;Yes;940
4.09.2018;12;258;57;28;2000;166;302;0;0;Autumn;No Holiday;Yes;995
4.09.2018;13;265;58;28;2000;175;287;0;0;Autumn;No Holiday;Yes;997
4.09.2018;14;274;52;38;1998;166;267;0;0;Autumn;No Holiday;Yes;987
4.09.2018;15;267;51;34;2000;157;209;0;0;Autumn;No Holiday;Yes;1178
4.09.2018;16;271;47;43;2000;148;182;0;0;Autumn;No Holiday;Yes;1429
4.09.2018;17;276;47;33;2000;152;149;0;0;Autumn;No Holiday;Yes;1993
4.09.2018;18;268;53;26;2000;164;8;0;0;Autumn;No Holiday;Yes;3166
4.09.2018;19;251;49;31;2000;136;18;0;0;Autumn;No Holiday;Yes;2491
4.09.2018;20;237;49;33;2000;123;0;0;0;Autumn;No Holiday;Yes;2259
4.09.2018;21;229;55;3;2000;133;0;0;0;Autumn;No Holiday;Yes;2212
4.09.2018;22;222;58;15;2000;135;0;0;0;Autumn;No Holiday;Yes;1856
4.09.2018;23;217;60;5;2000;135;0;0;0;Autumn;No Holiday;Yes;1233
5.09.2018;0;211;64;15;2000;14;0;0;0;Autumn;No Holiday;Yes;983
5.09.2018;1;209;66;11;2000;143;0;0;0;Autumn;No Holiday;Yes;748
5.09.2018;2;206;72;9;2000;153;0;0;0;Autumn;No Holiday;Yes;493
5.09.2018;3;202;77;4;2000;16;0;0;0;Autumn;No Holiday;Yes;376
5.09.2018;4;199;81;2;2000;165;0;0;0;Autumn;No Holiday;Yes;220
5.09.2018;5;197;82;5;2000;165;0;0;0;Autumn;No Holiday;Yes;249
5.09.2018;6;198;82;5;2000;166;0;0;0;Autumn;No Holiday;Yes;676
5.09.2018;7;198;79;9;2000;16;13;0;0;Autumn;No Holiday;Yes;1487
5.09.2018;8;212;69;19;2000;152;74;0;0;Autumn;No Holiday;Yes;2312
5.09.2018;9;234;59;3;1974;149;146;0;0;Autumn;No Holiday;Yes;1195
5.09.2018;10;254;49;39;1996;139;213;0;0;Autumn;No Holiday;Yes;847
5.09.2018;11;264;47;29;2000;141;238;0;0;Autumn;No Holiday;Yes;937
5.09.2018;12;271;44;5;2000;137;28;0;0;Autumn;No Holiday;Yes;1072
5.09.2018;13;273;46;48;1983;146;292;0;0;Autumn;No Holiday;Yes;1039
5.09.2018;14;279;42;5;1914;137;279;0;0;Autumn;No Holiday;Yes;989
5.09.2018;15;281;43;51;1929;143;265;0;0;Autumn;No Holiday;Yes;1131
5.09.2018;16;282;37;4;1987;121;203;0;0;Autumn;No Holiday;Yes;1446
5.09.2018;17;277;40;5;2000;128;151;0;0;Autumn;No Holiday;Yes;2068
5.09.2018;18;27;45;24;2000;14;77;0;0;Autumn;No Holiday;Yes;3160
5.09.2018;19;254;55;32;2000;156;15;0;0;Autumn;No Holiday;Yes;2468
5.09.2018;20;245;64;2;2000;172;0;0;0;Autumn;No Holiday;Yes;2177
5.09.2018;21;239;75;23;1975;191;0;0;0;Autumn;No Holiday;Yes;2024
5.09.2018;22;236;82;18;1673;203;0;0;0;Autumn;No Holiday;Yes;1798
5.09.2018;23;23;83;18;1469;199;0;0;0;Autumn;No Holiday;Yes;1219
6.09.2018;0;225;83;5;1593;194;0;0;0;Autumn;No Holiday;Yes;963
6.09.2018;1;219;85;2;1410;192;0;0;0;Autumn;No Holiday;Yes;743
6.09.2018;2;216;86;2;1353;191;0;0;0;Autumn;No Holiday;Yes;531
6.09.2018;3;215;85;1;1282;188;0;0;0;Autumn;No Holiday;Yes;320
6.09.2018;4;216;87;4;951;193;0;0;0;Autumn;No Holiday;Yes;215
6.09.2018;5;217;87;6;846;194;0;0;0;Autumn;No Holiday;Yes;247
6.09.2018;6;214;84;8;1506;185;0;0;0;Autumn;No Holiday;Yes;680
6.09.2018;7;209;83;4;1388;178;9;0;0;Autumn;No Holiday;Yes;1438
6.09.2018;8;218;77;9;1419;175;43;0;0;Autumn;No Holiday;Yes;2270
6.09.2018;9;235;72;5;1485;181;95;0;0;Autumn;No Holiday;Yes;1186
6.09.2018;10;246;70;12;1454;187;96;0;0;Autumn;No Holiday;Yes;835
6.09.2018;11;259;63;25;1693;183;132;0;0;Autumn;No Holiday;Yes;941
6.09.2018;12;269;60;23;1592;184;167;0;0;Autumn;No Holiday;Yes;1041
6.09.2018;13;28;52;23;1642;172;185;0;0;Autumn;No Holiday;Yes;1049
6.09.2018;14;279;47;32;1869;155;165;0;0;Autumn;No Holiday;Yes;1032
6.09.2018;15;278;48;3;1880;157;93;0;0;Autumn;No Holiday;Yes;1089
6.09.2018;16;269;55;39;1909;17;54;0;0;Autumn;No Holiday;Yes;1292
6.09.2018;17;266;63;3;2000;189;43;0;0;Autumn;No Holiday;Yes;1525
6.09.2018;18;258;58;29;2000;169;16;0;0;Autumn;No Holiday;Yes;2497
6.09.2018;19;253;71;33;2000;196;5;0;0;Autumn;No Holiday;Yes;1990
6.09.2018;20;251;71;36;2000;194;0;0;0;Autumn;No Holiday;Yes;1900
6.09.2018;21;246;70;25;2000;187;0;0;0;Autumn;No Holiday;Yes;1851
6.09.2018;22;243;71;25;1992;186;0;0;0;Autumn;No Holiday;Yes;1641
6.09.2018;23;239;71;47;1982;183;0;0;0;Autumn;No Holiday;Yes;562
7.09.2018;0;213;82;35;1933;18;0;1;0;Autumn;No Holiday;Yes;556
7.09.2018;1;216;77;26;1777;173;0;0;0;Autumn;No Holiday;Yes;345
7.09.2018;2;213;76;22;1559;168;0;5;0;Autumn;No Holiday;Yes;259
7.09.2018;3;211;75;18;1551;164;0;0;0;Autumn;No Holiday;Yes;259
7.09.2018;4;208;66;15;1719;142;0;0;0;Autumn;No Holiday;Yes;185
7.09.2018;5;205;67;12;1649;141;0;0;0;Autumn;No Holiday;Yes;247
7.09.2018;6;202;70;16;1690;145;0;0;0;Autumn;No Holiday;Yes;624
7.09.2018;7;203;74;18;1372;155;7;0;0;Autumn;No Holiday;Yes;1346
7.09.2018;8;205;78;25;1250;165;32;0;0;Autumn;No Holiday;Yes;2260
7.09.2018;9;213;63;27;1969;139;115;0;0;Autumn;No Holiday;Yes;1194
7.09.2018;10;226;58;18;1962;139;202;0;0;Autumn;No Holiday;Yes;896
7.09.2018;11;238;51;35;1970;13;262;0;0;Autumn;No Holiday;Yes;988
7.09.2018;12;242;50;38;2000;131;285;0;0;Autumn;No Holiday;Yes;1213
7.09.2018;13;243;50;29;2000;132;237;0;0;Autumn;No Holiday;Yes;1119
7.09.2018;14;252;43;32;1981;117;259;0;0;Autumn;No Holiday;Yes;1187
7.09.2018;15;247;44;42;2000;116;192;0;0;Autumn;No Holiday;Yes;1391
7.09.2018;16;252;39;28;1987;102;165;0;0;Autumn;No Holiday;Yes;1577
7.09.2018;17;245;37;32;2000;88;104;0;0;Autumn;No Holiday;Yes;2183
7.09.2018;18;244;34;24;2000;75;84;0;0;Autumn;No Holiday;Yes;3154
7.09.2018;19;226;39;28;2000;79;14;0;0;Autumn;No Holiday;Yes;2365
7.09.2018;20;216;43;14;2000;84;0;0;0;Autumn;No Holiday;Yes;1959
7.09.2018;21;206;48;21;2000;91;0;0;0;Autumn;No Holiday;Yes;1915
7.09.2018;22;198;51;12;2000;93;0;0;0;Autumn;No Holiday;Yes;1796
7.09.2018;23;194;50;28;2000;86;0;0;0;Autumn;No Holiday;Yes;1363
8.09.2018;0;192;53;37;2000;93;0;0;0;Autumn;No Holiday;Yes;1107
8.09.2018;1;189;55;23;2000;96;0;0;0;Autumn;No Holiday;Yes;1001
8.09.2018;2;185;57;23;2000;98;0;0;0;Autumn;No Holiday;Yes;692
8.09.2018;3;178;60;2;2000;99;0;0;0;Autumn;No Holiday;Yes;504
8.09.2018;4;172;66;6;2000;107;0;0;0;Autumn;No Holiday;Yes;285
8.09.2018;5;167;70;8;2000;111;0;0;0;Autumn;No Holiday;Yes;227
8.09.2018;6;162;70;3;2000;107;0;0;0;Autumn;No Holiday;Yes;322
8.09.2018;7;16;70;11;2000;105;11;0;0;Autumn;No Holiday;Yes;511
8.09.2018;8;171;57;1;1979;85;76;0;0;Autumn;No Holiday;Yes;827
8.09.2018;9;199;51;6;1906;94;146;0;0;Autumn;No Holiday;Yes;956
8.09.2018;10;222;43;9;1891;9;209;0;0;Autumn;No Holiday;Yes;1096
8.09.2018;11;242;41;15;1818;101;262;0;0;Autumn;No Holiday;Yes;1179
8.09.2018;12;252;36;24;1995;9;293;0;0;Autumn;No Holiday;Yes;1273
8.09.2018;13;261;32;3;1985;81;306;0;0;Autumn;No Holiday;Yes;1505
8.09.2018;14;268;31;28;2000;82;296;0;0;Autumn;No Holiday;Yes;1554
8.09.2018;15;269;33;29;1997;92;265;0;0;Autumn;No Holiday;Yes;1792
8.09.2018;16;277;32;14;2000;94;205;0;0;Autumn;No Holiday;Yes;1943
8.09.2018;17;272;35;17;2000;103;132;0;0;Autumn;No Holiday;Yes;2167
8.09.2018;18;257;38;15;2000;103;64;0;0;Autumn;No Holiday;Yes;2255
8.09.2018;19;24;41;19;2000;99;1;0;0;Autumn;No Holiday;Yes;1978
8.09.2018;20;228;45;2;2000;102;0;0;0;Autumn;No Holiday;Yes;1944
8.09.2018;21;221;49;17;2000;108;0;0;0;Autumn;No Holiday;Yes;1878
8.09.2018;22;215;51;2;2000;109;0;0;0;Autumn;No Holiday;Yes;1675
8.09.2018;23;207;52;14;2000;104;0;0;0;Autumn;No Holiday;Yes;1142
9.09.2018;0;196;53;15;2000;97;0;0;0;Autumn;No Holiday;Yes;1185
9.09.2018;1;188;54;1;2000;92;0;0;0;Autumn;No Holiday;Yes;835
9.09.2018;2;181;57;3;2000;94;0;0;0;Autumn;No Holiday;Yes;589
9.09.2018;3;174;57;6;2000;87;0;0;0;Autumn;No Holiday;Yes;395
9.09.2018;4;17;59;0;2000;89;0;0;0;Autumn;No Holiday;Yes;264
9.09.2018;5;163;66;5;2000;99;0;0;0;Autumn;No Holiday;Yes;165
9.09.2018;6;158;69;9;2000;101;0;0;0;Autumn;No Holiday;Yes;255
9.09.2018;7;157;68;9;2000;98;5;0;0;Autumn;No Holiday;Yes;366
9.09.2018;8;174;56;8;2000;85;49;0;0;Autumn;No Holiday;Yes;644
9.09.2018;9;204;51;18;2000;99;143;0;0;Autumn;No Holiday;Yes;803
9.09.2018;10;229;45;15;2000;103;21;0;0;Autumn;No Holiday;Yes;928
9.09.2018;11;244;41;13;1982;102;261;0;0;Autumn;No Holiday;Yes;1051
9.09.2018;12;259;39;12;1950;108;289;0;0;Autumn;No Holiday;Yes;1220
9.09.2018;13;272;32;17;2000;9;312;0;0;Autumn;No Holiday;Yes;1432
9.09.2018;14;282;29;2;2000;84;309;0;0;Autumn;No Holiday;Yes;1662
9.09.2018;15;289;27;18;2000;8;29;0;0;Autumn;No Holiday;Yes;1877
9.09.2018;16;271;35;9;2000;103;127;0;0;Autumn;No Holiday;Yes;2099
9.09.2018;17;277;33;11;2000;99;121;0;0;Autumn;No Holiday;Yes;2201
9.09.2018;18;26;35;3;2000;93;2;0;0;Autumn;No Holiday;Yes;2368
9.09.2018;19;241;56;25;2000;147;4;0;0;Autumn;No Holiday;Yes;2033
9.09.2018;20;229;58;26;2000;141;0;0;0;Autumn;No Holiday;Yes;1930
9.09.2018;21;222;57;12;2000;132;0;0;0;Autumn;No Holiday;Yes;1820
9.09.2018;22;218;54;16;2000;12;0;0;0;Autumn;No Holiday;Yes;1291
9.09.2018;23;212;56;25;2000;12;0;0;0;Autumn;No Holiday;Yes;941
10.09.2018;0;207;57;18;2000;118;0;0;0;Autumn;No Holiday;Yes;792
10.09.2018;1;205;58;17;2000;119;0;0;0;Autumn;No Holiday;Yes;487
10.09.2018;2;20;59;15;2000;117;0;0;0;Autumn;No Holiday;Yes;332
10.09.2018;3;197;60;19;2000;117;0;0;0;Autumn;No Holiday;Yes;176
10.09.2018;4;194;61;16;2000;116;0;0;0;Autumn;No Holiday;Yes;188
10.09.2018;5;191;62;16;2000;116;0;0;0;Autumn;No Holiday;Yes;226
10.09.2018;6;187;64;9;2000;117;0;0;0;Autumn;No Holiday;Yes;691
10.09.2018;7;189;63;18;2000;116;9;0;0;Autumn;No Holiday;Yes;1463
10.09.2018;8;201;57;16;2000;113;73;0;0;Autumn;No Holiday;Yes;2278
10.09.2018;9;223;52;19;2000;119;143;0;0;Autumn;No Holiday;Yes;1125
10.09.2018;10;24;47;16;1996;119;208;0;0;Autumn;No Holiday;Yes;862
10.09.2018;11;253;44;12;1948;121;259;0;0;Autumn;No Holiday;Yes;934
10.09.2018;12;267;40;14;2000;119;292;0;0;Autumn;No Holiday;Yes;1095
10.09.2018;13;271;38;17;2000;115;256;0;0;Autumn;No Holiday;Yes;1057
10.09.2018;14;278;37;14;1983;117;267;0;0;Autumn;No Holiday;Yes;1064
10.09.2018;15;276;38;14;2000;119;209;0;0;Autumn;No Holiday;Yes;1249
10.09.2018;16;275;39;15;2000;123;146;0;0;Autumn;No Holiday;Yes;1467
10.09.2018;17;266;40;14;2000;118;69;0;0;Autumn;No Holiday;Yes;2147
10.09.2018;18;259;42;11;2000;119;48;0;0;Autumn;No Holiday;Yes;3298
10.09.2018;19;244;47;2;2000;123;5;0;0;Autumn;No Holiday;Yes;2518
10.09.2018;20;234;48;18;2000;117;0;0;0;Autumn;No Holiday;Yes;2240
10.09.2018;21;225;48;14;2000;109;0;0;0;Autumn;No Holiday;Yes;2090
10.09.2018;22;217;50;16;2000;108;0;0;0;Autumn;No Holiday;Yes;1779
10.09.2018;23;208;51;17;2000;102;0;0;0;Autumn;No Holiday;Yes;1223
11.09.2018;0;201;52;15;2000;99;0;0;0;Autumn;No Holiday;Yes;910
11.09.2018;1;195;52;13;2000;93;0;0;0;Autumn;No Holiday;Yes;662
11.09.2018;2;189;52;11;2000;88;0;0;0;Autumn;No Holiday;Yes;435
11.09.2018;3;182;52;15;2000;81;0;0;0;Autumn;No Holiday;Yes;261
11.09.2018;4;177;52;15;2000;77;0;0;0;Autumn;No Holiday;Yes;193
11.09.2018;5;172;54;13;2000;77;0;0;0;Autumn;No Holiday;Yes;258
11.09.2018;6;17;55;12;2000;78;0;0;0;Autumn;No Holiday;Yes;678
11.09.2018;7;169;55;14;2000;77;7;0;0;Autumn;No Holiday;Yes;1556
11.09.2018;8;178;53;14;2000;8;51;0;0;Autumn;No Holiday;Yes;2369
11.09.2018;9;198;49;19;2000;87;124;0;0;Autumn;No Holiday;Yes;1234
11.09.2018;10;219;43;11;2000;87;189;0;0;Autumn;No Holiday;Yes;922
11.09.2018;11;237;40;2;2000;92;26;0;0;Autumn;No Holiday;Yes;1012
11.09.2018;12;245;40;13;1973;10;264;0;0;Autumn;No Holiday;Yes;1192
